gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
RALA,P11233,Ras-related protein Ral-A,PE,membrane,0.970871068,22.30226981,8.19364e-4,enriched hit
CISD2,Q8N5K1,CDGSH iron-sulfur domain-containing protein 2,PE,membrane,1.31972854,21.96880273,8.16908e-4,enriched hit
ATP5F1E,P56381,"ATP synthase subunit epsilon, mitochondrial",PE,membrane,1.028217859,19.67912705,7.91417e-4,enriched hit
ATP5PB,P24539,"ATP synthase F(0) complex subunit B1, mitochondrial",PE,membrane,1.007680826,20.96036489,7.74498e-4,enriched hit
NPTX1,Q15818,Neuronal pentraxin-1,PE,membrane,0.661121701,20.44346055,0.007573228,enriched hit
GNAI3,P08754,Guanine nucleotide-binding protein G(i) subunit alpha-3,PE,membrane,0.700651362,23.357584,0.009072761,enriched hit
CISD1,Q9NZ45,CDGSH iron-sulfur domain-containing protein 1,PE,membrane,0.800352469,19.75460577,0.009191797,enriched hit
RHOF,Q9HBH0,Rho-related GTP-binding protein RhoF,PA,membrane,0.706858331,19.07603145,0.002624873,enriched hit
TCOF1,Q13428,Treacle protein,PA,membrane,0.706099677,17.69548229,0.001454748,enriched hit
RRAS2,P62070,Ras-related protein R-Ras2,PE,membrane,0.635690454,22.13089354,5.6791e-4,enriched hit
SSBP1,Q04837,"Single-stranded DNA-binding protein, mitochondrial",PE,membrane,1.402413985,18.84172621,5.64491e-4,enriched hit
EPHB4,P54760,Ephrin type-B receptor 4,PE,membrane,0.595670232,20.15735538,5.13621e-4,enriched hit
TSFM,P43897,"Elongation factor Ts, mitochondrial",PE,membrane,0.674267725,17.35497218,4.85588e-4,enriched hit
HYOU1,Q9Y4L1,Hypoxia up-regulated protein 1,PA,membrane,0.698008553,21.80318594,0.00214135,enriched hit
SRPRB,Q9Y5M8,Signal recognition particle receptor subunit beta,PA,membrane,1.081500898,21.67277202,0.001931942,enriched hit
ATP2B4,P23634,Plasma membrane calcium-transporting ATPase 4,PA,membrane,0.603165674,21.28773168,0.00167296,enriched hit
ATP2B4,P23634,Plasma membrane calcium-transporting ATPase 4,PE,membrane,0.694528015,21.28773168,4.77305e-4,enriched hit
ATP5F1A,P25705,"ATP synthase subunit alpha, mitochondrial",PE,membrane,1.427150897,23.6922543,4.69971e-4,enriched hit
LANCL1,O43813,Glutathione S-transferase LANCL1,PA,membrane,0.836679579,20.86614856,1.94e-5,enriched hit
FH,P07954,"Fumarate hydratase, mitochondrial",PE,membrane,1.277907962,21.18584942,4.64228e-4,enriched hit
RCN1,Q15293,Reticulocalbin-1,PA,membrane,0.625222827,18.69887173,0.001375218,enriched hit
CRTAP,O75718,Cartilage-associated protein,PE,membrane,0.914227066,19.48037538,4.62184e-4,enriched hit
IDH3A,P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",PA,membrane,0.700508079,19.64694039,0.00134162,enriched hit
PDHX,O00330,"Pyruvate dehydrogenase protein X component, mitochondrial",PE,membrane,0.934142227,18.38522952,4.38093e-4,enriched hit
GNAI1,P63096,Guanine nucleotide-binding protein G(i) subunit alpha-1,PA,membrane,0.691088638,21.5239396,0.00129898,enriched hit
IGF1R,P08069,Insulin-like growth factor 1 receptor,PE,membrane,0.664250694,20.2769184,4.31428e-4,enriched hit
NIBAN2,Q96TA1,Protein Niban 2,PA,membrane,0.926908496,21.22975702,0.001283953,enriched hit
HSPA9,P38646,"Stress-70 protein, mitochondrial",PE,membrane,1.710876612,24.36163996,4.21765e-4,enriched hit
CYP51A1,Q16850,Lanosterol 14-alpha demethylase,PE,membrane,0.855151381,20.60047623,4.13756e-4,enriched hit
GNA13,Q14344,Guanine nucleotide-binding protein subunit alpha-13,PA,membrane,0.690755835,20.97043031,0.001266038,enriched hit
PDHB,P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PE,membrane,1.439010361,19.07848591,4.10711e-4,enriched hit
NCLN,Q969V3,Nicalin,PE,membrane,1.147044368,16.61514508,4.02462e-4,enriched hit
SRPRA,P08240,Signal recognition particle receptor subunit alpha,PE,membrane,1.004507844,20.35226406,3.93623e-4,enriched hit
L1CAM,P32004,Neural cell adhesion molecule L1,PE,membrane,1.113953354,23.80540969,3.40719e-4,enriched hit
IGF1R,P08069,Insulin-like growth factor 1 receptor,PA,membrane,0.59057038,20.2769184,0.001256012,enriched hit
LYPD3,O95274,Ly6/PLAUR domain-containing protein 3,PA,membrane,0.675648943,20.85147601,0.001197297,enriched hit
PON2,Q15165,Serum paraoxonase/arylesterase 2,PE,membrane,0.859993344,18.75073349,3.27037e-4,enriched hit
TMEM214,Q6NUQ4,Transmembrane protein 214,PA,membrane,1.131716506,19.45141302,0.001158618,enriched hit
ATP1B1,P05026,Sodium/potassium-transporting ATPase subunit beta-1,PA,membrane,0.729977764,22.69482238,0.001115083,enriched hit
ATP2B1,P20020,Plasma membrane calcium-transporting ATPase 1,PA,membrane,0.633330711,23.46488784,0.00109012,enriched hit
PDIA3,P30101,Protein disulfide-isomerase A3,PA,membrane,0.921552911,24.40784171,7.75518e-4,enriched hit
PDIA6,Q15084,Protein disulfide-isomerase A6,PE,membrane,0.72310644,22.28669064,3.20594e-4,enriched hit
HSDL2,Q6YN16,Hydroxysteroid dehydrogenase-like protein 2,PE,membrane,0.636594048,19.42986051,3.03267e-4,enriched hit
SLC9A3R1,O14745,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,PA,membrane,0.864023259,21.8627385,7.37908e-4,enriched hit
AIFM1,O95831,"Apoptosis-inducing factor 1, mitochondrial",PE,membrane,1.341339771,18.98813274,2.97289e-4,enriched hit
SLC25A11,Q02978,Mitochondrial 2-oxoglutarate/malate carrier protein,PE,membrane,1.295019743,17.57678401,2.60238e-4,enriched hit
INPP5A,Q14642,Inositol polyphosphate-5-phosphatase A,PA,membrane,0.659962236,18.97274026,4.76231e-4,enriched hit
NOMO1,Q15155,Nodal modulator 1,PE,membrane,1.096112703,21.25579301,2.41557e-4,enriched hit
STOM,P27105,Stomatin,PA,membrane,0.896043397,22.62848501,3.624e-4,enriched hit
UQCRH,P07919,"Cytochrome b-c1 complex subunit 6, mitochondrial",PA,membrane,0.978579586,18.02298199,3.49967e-4,enriched hit
SLC30A1,Q9Y6M5,Proton-coupled zinc antiporter SLC30A1,PE,membrane,0.823908505,20.57118977,2.37778e-4,enriched hit
OXCT1,P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",PE,membrane,0.99572008,21.7605609,2.19089e-4,enriched hit
SLC25A22,Q9H936,Mitochondrial glutamate carrier 1,PE,membrane,0.92459258,17.96429672,1.80429e-4,enriched hit
GANAB,Q14697,Neutral alpha-glucosidase AB,PE,membrane,0.717193582,23.50012261,1.70863e-4,enriched hit
EPHB4,P54760,Ephrin type-B receptor 4,PA,membrane,0.646666559,20.15735538,2.29419e-4,enriched hit
PPIB,P23284,Peptidyl-prolyl cis-trans isomerase B,PE,membrane,1.16095286,24.85003382,1.43096e-4,enriched hit
ATP5PO,P48047,"ATP synthase subunit O, mitochondrial",PE,membrane,1.249776299,20.52672254,1.39377e-4,enriched hit
SLC9A3R1,O14745,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,PE,membrane,1.031796348,21.8627385,1.27658e-4,enriched hit
ATP2B1,P20020,Plasma membrane calcium-transporting ATPase 1,PE,membrane,0.790978686,23.46488784,1.26285e-4,enriched hit
STOM,P27105,Stomatin,PE,membrane,0.995655166,22.62848501,1.23208e-4,enriched hit
SPCS2,Q15005,Signal peptidase complex subunit 2,PE,membrane,0.939760335,22.28444329,1.07522e-4,enriched hit
HADH,Q16836,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",PE,membrane,1.17153416,18.26883404,1.05641e-4,enriched hit
SLC25A5,P05141,ADP/ATP translocase 2,PE,membrane,1.900771877,23.60863597,1.00775e-4,enriched hit
SLC30A1,Q9Y6M5,Proton-coupled zinc antiporter SLC30A1,PA,membrane,0.862212961,20.57118977,1.48602e-4,enriched hit
HYOU1,Q9Y4L1,Hypoxia up-regulated protein 1,PE,membrane,0.994329417,21.80318594,7.26e-5,enriched hit
HSD17B4,P51659,Peroxisomal multifunctional enzyme type 2,PE,membrane,0.924048183,22.73398428,6.84e-5,enriched hit
SPCS2,Q15005,Signal peptidase complex subunit 2,PA,membrane,0.935182811,22.28444329,1.13337e-4,enriched hit
PYCR1,P32322,"Pyrroline-5-carboxylate reductase 1, mitochondrial",PE,membrane,1.619300434,18.30974353,5.49e-5,enriched hit
PDIA3,P30101,Protein disulfide-isomerase A3,PE,membrane,1.197905195,24.40784171,5.33e-5,enriched hit
CPS1,P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",PE,membrane,1.218753147,23.39989519,4.8e-5,enriched hit
SRPRA,P08240,Signal recognition particle receptor subunit alpha,PA,membrane,1.141453836,20.35226406,1.06094e-4,enriched hit
NDUFA4,O00483,Cytochrome c oxidase subunit NDUFA4,PE,membrane,1.592362937,19.36633726,4.48e-5,enriched hit
EGFR,P00533,Epidermal growth factor receptor,PE,membrane,1.051185172,22.88505221,4.21e-5,enriched hit
ETFB,P38117,Electron transfer flavoprotein subunit beta,PE,membrane,1.490578651,20.9392935,4.15e-5,enriched hit
ATP1B1,P05026,Sodium/potassium-transporting ATPase subunit beta-1,PE,membrane,1.043068773,22.69482238,2.86e-5,enriched hit
MET,P08581,Hepatocyte growth factor receptor,PE,membrane,0.829668803,20.71625227,2.2e-5,enriched hit
IDH3A,P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",PE,membrane,1.082209274,19.64694039,1.45e-5,enriched hit
UQCRH,P07919,"Cytochrome b-c1 complex subunit 6, mitochondrial",PE,membrane,1.40556124,18.02298199,5.72e-6,enriched hit
RCN1,Q15293,Reticulocalbin-1,PE,membrane,1.191485485,18.69887173,9.7e-7,enriched hit
L1CAM,P32004,Neural cell adhesion molecule L1,PA,membrane,1.249798365,23.80540969,1.03763e-4,enriched hit
EGFR,P00533,Epidermal growth factor receptor,PA,membrane,1.006911727,22.88505221,6.86e-5,enriched hit
MET,P08581,Hepatocyte growth factor receptor,PA,membrane,0.843207897,20.71625227,1.81e-5,enriched hit
GNAO1,P09471,Guanine nucleotide-binding protein G(o) subunit alpha,PE,membrane,0.64542141,18.55356084,7.27671e-4,enriched hit
SLC25A6,P12236,ADP/ATP translocase 3,PE,membrane,1.245869121,20.50797732,6.4803e-4,enriched hit
GNA13,Q14344,Guanine nucleotide-binding protein subunit alpha-13,PE,membrane,0.732664324,20.97043031,7.52994e-4,enriched hit
STRAP,Q9Y3F4,Serine-threonine kinase receptor-associated protein,PE,membrane,-1.600297536,22.67066521,2.74e-7,no hit
RPL17,P18621,60S ribosomal protein L17,PE,membrane,-0.995096326,23.07740732,0.169545576,no hit
HNRNPC,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,PA,membrane,-0.425877389,21.4876122,0.357229296,no hit
RPL23,P62829,60S ribosomal protein L23,PA,membrane,-0.659526278,22.77756589,0.358243011,no hit
PUF60,Q9UHX1,Poly(U)-binding-splicing factor PUF60,PA,membrane,-0.368160048,20.93721131,0.041045984,no hit
UBA1,P22314,Ubiquitin-like modifier-activating enzyme 1,PA,membrane,-0.626340145,22.73847742,0.041085383,no hit
ANXA1,P04083,Annexin A1,PA,membrane,-0.343848472,20.46633891,0.041378297,no hit
TYMP,P19971,Thymidine phosphorylase,PA,membrane,-0.342184791,17.66247359,0.042241316,no hit
NUBP1,P53384,Cytosolic Fe-S cluster assembly factor NUBP1,PA,membrane,-0.735217099,17.65888399,0.040351167,no hit
PARK7,Q99497,Parkinson disease protein 7,PA,membrane,-0.659335533,20.95250995,0.043519671,no hit
PPP2R1A,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PA,membrane,-0.67096325,22.37568788,0.043946983,no hit
XPO7,Q9UIA9,Exportin-7,PA,membrane,-0.426600716,18.30475657,0.040551704,no hit
ARF5,P84085,ADP-ribosylation factor 5,PA,membrane,-0.577432558,18.69824154,0.043986177,no hit
NAA20,P61599,N-alpha-acetyltransferase 20,PA,membrane,-0.31561722,17.72029078,0.044094805,no hit
PRDX1,Q06830,Peroxiredoxin-1,PA,membrane,-0.827460678,25.17696,0.044228293,no hit
CALM1,P0DP23,Calmodulin-1,PA,membrane,0.520030154,21.72273714,0.044239906,no hit
ADAM10,O14672,Disintegrin and metalloproteinase domain-containing protein 10,PA,membrane,0.392548151,19.5456824,0.038913622,no hit
BUB3,O43684,Mitotic checkpoint protein BUB3,PA,membrane,-0.377800169,20.07637819,0.044446298,no hit
AP2A1,O95782,AP-2 complex subunit alpha-1,PA,membrane,0.340959264,20.75117356,0.044703026,no hit
RMDN1,Q96DB5,Regulator of microtubule dynamics protein 1,PA,membrane,0.527512826,19.23078238,0.044791229,no hit
FKBP4,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4,PA,membrane,-0.447942805,19.98468402,0.045231221,no hit
SSR4,P51571,Translocon-associated protein subunit delta,PA,membrane,0.519639121,22.55833495,0.045494115,no hit
NSDHL,Q15738,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",PA,membrane,0.544363703,21.73326973,0.039837553,no hit
HSPA4L,O95757,Heat shock 70 kDa protein 4L,PA,membrane,-0.314372422,19.54853584,0.046116929,no hit
AP1B1,Q10567,AP-1 complex subunit beta-1,PA,membrane,-0.417874646,21.59317433,0.046170707,no hit
PTGES,O14684,Prostaglandin E synthase,PA,membrane,0.395245248,20.02369584,0.046276056,no hit
NECTIN2,Q92692,Nectin-2,PA,membrane,0.325029401,21.73010969,0.046375708,no hit
ICAM1,P05362,Intercellular adhesion molecule 1,PA,membrane,0.441810752,22.36689845,0.046408968,no hit
DSP,P15924,Desmoplakin,PA,membrane,-0.552058461,22.54851272,0.046998206,no hit
ERBIN,Q96RT1,Erbin,PA,membrane,0.360248365,19.10746774,0.048082481,no hit
BTN2A1,Q7KYR7,Butyrophilin subfamily 2 member A1,PA,membrane,0.359596212,18.36929773,0.048486333,no hit
RTN4,Q9NQC3,Reticulon-4,PA,membrane,-0.466158877,21.92716584,0.048781968,no hit
ARPC5L,Q9BPX5,Actin-related protein 2/3 complex subunit 5-like protein,PA,membrane,0.437052462,17.77043972,0.049102412,no hit
ACADM,P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",PA,membrane,0.474185801,19.45417321,0.04914575,no hit
ANP32B,Q92688,Acidic leucine-rich nuclear phosphoprotein 32 family member B,PA,membrane,-0.729212267,18.87144801,0.049419697,no hit
NNMT,P40261,Nicotinamide N-methyltransferase,PA,membrane,-0.930682286,20.01688719,0.049720252,no hit
SDHA,P31040,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",PA,membrane,0.566119353,21.06973098,0.04996927,no hit
DYNLL1,P63167,"Dynein light chain 1, cytoplasmic",PA,membrane,-0.613681974,20.68198747,0.050244589,no hit
OCIAD1,Q9NX40,OCIA domain-containing protein 1,PA,membrane,0.421921674,18.89468688,0.050258263,no hit
HIBADH,P31937,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",PA,membrane,0.766728441,17.31081027,0.050460178,no hit
GIGYF2,Q6Y7W6,GRB10-interacting GYF protein 2,PA,membrane,-0.964350863,18.41127301,0.05113453,no hit
HSD17B10,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,PA,membrane,0.504087204,21.20980756,0.05133291,no hit
NOP16,Q9Y3C1,Nucleolar protein 16,PA,membrane,-0.812901154,18.41481103,0.051357601,no hit
RP2,O75695,Protein XRP2,PA,membrane,0.491020718,22.68573531,0.05146065,no hit
NME2,P22392,Nucleoside diphosphate kinase B,PA,membrane,-0.550386759,20.61577855,0.051628302,no hit
SLC29A2,Q14542,Equilibrative nucleoside transporter 2,PA,membrane,0.550531629,18.01309577,0.051792387,no hit
PRMT1,Q99873,Protein arginine N-methyltransferase 1,PA,membrane,-0.330480106,19.40461039,0.051998221,no hit
BST2,Q10589,Bone marrow stromal antigen 2,PA,membrane,-0.436181118,21.479096470000002,0.052020385,no hit
RNH1,P13489,Ribonuclease inhibitor,PA,membrane,-0.472877117,20.08380736,0.052069497,no hit
PA2G4,Q9UQ80,Proliferation-associated protein 2G4,PA,membrane,-0.850659432,23.44492625,0.052721436000000003,no hit
PAK2,Q13177,Serine/threonine-protein kinase PAK 2,PA,membrane,-0.482366903,20.03983199,0.05331875,no hit
PTGES3,Q15185,Prostaglandin E synthase 3,PA,membrane,-0.538621143,20.21386776,0.053908281,no hit
DHCR7,Q9UBM7,7-dehydrocholesterol reductase,PA,membrane,0.513087476,21.68210403,0.054102119,no hit
S100A11,P31949,Protein S100-A11,PA,membrane,-0.834861432,21.48856321,0.054112674,no hit
SKP1,P63208,S-phase kinase-associated protein 1,PA,membrane,-0.536141099,20.55017996,0.054551589,no hit
GPRC5C,Q9NQ84,G-protein coupled receptor family C group 5 member C,PA,membrane,0.503354524,18.7483469,0.054555849,no hit
PTP4A2,Q12974,Protein tyrosine phosphatase type IVA 2,PA,membrane,0.479306756,19.12474323,0.05465604,no hit
NAPRT,Q6XQN6,Nicotinate phosphoribosyltransferase,PA,membrane,-0.370388642,18.35882471,0.05468443,no hit
ERP29,P30040,Endoplasmic reticulum resident protein 29,PA,membrane,0.827680758,22.47308826,0.054734249,no hit
SLC35B2,Q8TB61,Adenosine 3'-phospho 5'-phosphosulfate transporter 1,PA,membrane,-0.373290351,20.76021841,0.054802092,no hit
F11R,Q9Y624,Junctional adhesion molecule A,PA,membrane,0.534073332,22.29702609,0.055327197,no hit
GLO1,Q04760,Lactoylglutathione lyase,PA,membrane,-0.779278396,20.93949864,0.055497557,no hit
HSP90B1,P14625,Endoplasmin,PA,membrane,0.714457204,24.46919624,0.055710584,no hit
EXOC7,Q9UPT5,Exocyst complex component 7,PA,membrane,0.348995042,18.19175895,0.055786032,no hit
ABCG2,Q9UNQ0,Broad substrate specificity ATP-binding cassette transporter ABCG2,PA,membrane,0.77979968,21.19702126,0.056071937,no hit
GPI,P06744,Glucose-6-phosphate isomerase,PA,membrane,-0.540853661,22.2410408,0.056432185,no hit
CD59,P13987,CD59 glycoprotein,PA,membrane,0.421792769,22.79090798,0.05685811,no hit
PRDX3,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial",PA,membrane,1.115283864,21.95756559,0.05710882,no hit
PSAT1,Q9Y617,Phosphoserine aminotransferase,PA,membrane,-0.296958857,19.41139001,0.057887297,no hit
HSPA1A,P0DMV8,Heat shock 70 kDa protein 1A,PA,membrane,-0.395750204,24.18389212,0.05789079,no hit
COQ9,O75208,"Ubiquinone biosynthesis protein COQ9, mitochondrial",PA,membrane,0.609435455,19.55592816,0.057993294,no hit
LTA4H,P09960,Leukotriene A-4 hydrolase,PA,membrane,-0.697666921,19.85731156,0.058119294,no hit
PRKACB,P22694,cAMP-dependent protein kinase catalytic subunit beta,PA,membrane,-0.297166053,19.02193626,0.058169993,no hit
SELENBP1,Q13228,Methanethiol oxidase,PA,membrane,-0.53532413,19.55702247,0.058306831,no hit
ANP32A,P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A,PA,membrane,-0.707793407,22.0384119,0.058398852,no hit
USP14,P54578,Ubiquitin carboxyl-terminal hydrolase 14,PA,membrane,-0.508232872,20.86712568,0.058507874,no hit
TUBA4A,P68366,Tubulin alpha-4A chain,PA,membrane,-0.549833674,20.01861834,0.058819533,no hit
PGK1,P00558,Phosphoglycerate kinase 1,PA,membrane,-0.646573941,24.02077641,0.059023932,no hit
WDR1,O75083,WD repeat-containing protein 1,PA,membrane,0.678880022,20.03280854,0.059232226,no hit
SERPINB1,P30740,Leukocyte elastase inhibitor,PA,membrane,-0.631646405,19.83269659,0.05974525,no hit
EIF4A1,P60842,Eukaryotic initiation factor 4A-I,PA,membrane,-0.980290284,23.17611231,0.059966974,no hit
SLC25A24,Q6NUK1,Calcium-binding mitochondrial carrier protein SCaMC-1,PA,membrane,0.770450674,20.65730826,0.060328645,no hit
APEX1,P27695,DNA-(apurinic or apyrimidinic site) endonuclease,PA,membrane,-0.714744641,19.58808486,0.060688939,no hit
BPNT1,O95861,"3'(2'),5'-bisphosphate nucleotidase 1",PA,membrane,-0.357929633,19.15030578,0.061227556,no hit
ITGA6,P23229,Integrin alpha-6,PA,membrane,0.51915841,23.62991905,0.061259475,no hit
MRPL12,P52815,"39S ribosomal protein L12, mitochondrial",PA,membrane,0.553811772,18.71092266,0.06170934,no hit
ELOB,Q15370,Elongin-B,PA,membrane,-0.536099835,19.49697668,0.063114597,no hit
NACA,E9PAV3,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",PA,membrane,-0.841832127,18.17955363,0.063376533,no hit
TKT,P29401,Transketolase,PA,membrane,-0.407148079,21.92008871,0.064050161,no hit
PRKAR2A,P13861,cAMP-dependent protein kinase type II-alpha regulatory subunit,PA,membrane,-0.251124796,20.45745616,0.064053712,no hit
ALDH3A2,P51648,Aldehyde dehydrogenase family 3 member A2,PA,membrane,0.517120092,19.28337854,0.064646258,no hit
RAN,P62826,GTP-binding nuclear protein Ran,PA,membrane,-0.338646276,21.0146424,0.064941475,no hit
EIF4A2,Q14240,Eukaryotic initiation factor 4A-II,PA,membrane,-0.515360263,18.68742585,0.065492266,no hit
TMCO1,Q9UM00,Calcium load-activated calcium channel,PA,membrane,0.819445358,20.20846888,0.065659858,no hit
OTUB1,Q96FW1,Ubiquitin thioesterase OTUB1,PA,membrane,-0.383743673,16.50849374,0.066557035,no hit
